accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k,source_probe_rows_path
K6Z7P7,238,0.1260504201680672,30,MTL (06 top1_unfrozen),residue_head,0.5915064102564103,0.2194892216207289,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,MTL (06 top1_unfrozen),attention_weights,0.3610576923076923,0.0944689071222099,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,MTL (06 top1_unfrozen),integrated_gradients,0.5557692307692307,0.1377458379788801,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,MTL (06 top1_unfrozen),random_mean,0.5007131410256409,0.1415607447673671,0.1220000039041042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,MTL (06 top1_unfrozen),residue_head,0.3560606060606061,0.1266768535132507,0.0833333358168602,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,MTL (06 top1_unfrozen),attention_weights,0.4153297682709447,0.111342927801868,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,MTL (06 top1_unfrozen),integrated_gradients,0.5887254901960784,0.1982415419408266,0.25,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,MTL (06 top1_unfrozen),random_mean,0.5010383244206773,0.1503565024790996,0.1381666702404618,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY35,71,0.704225352112676,50,MTL (06 top1_unfrozen),residue_head,0.8352380952380953,0.937296735339982,0.8399999737739563,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY35,71,0.704225352112676,50,MTL (06 top1_unfrozen),attention_weights,0.4704761904761905,0.679955445438191,0.6800000071525574,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY35,71,0.704225352112676,50,MTL (06 top1_unfrozen),integrated_gradients,0.3495238095238095,0.6088847638412352,0.6600000262260437,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY35,71,0.704225352112676,50,MTL (06 top1_unfrozen),random_mean,0.5018952380952382,0.7233805952555619,0.7048000067472457,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,MTL (06 top1_unfrozen),residue_head,0.8794871794871795,0.577803181912657,0.4666666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,MTL (06 top1_unfrozen),attention_weights,0.2512820512820513,0.1142808310944704,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,MTL (06 top1_unfrozen),integrated_gradients,0.393006993006993,0.1400179314185235,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,MTL (06 top1_unfrozen),random_mean,0.4958205128205128,0.1945977455430266,0.178666671551764,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),residue_head,0.7461282385294543,0.6943811577212678,0.6122449040412903,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),attention_weights,0.3485309017223911,0.3305687195832912,0.2755101919174194,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),integrated_gradients,0.4146041395281516,0.3468417737011751,0.3469387888908386,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z707,239,0.4100418410041841,98,MTL (06 top1_unfrozen),random_mean,0.4988609060645534,0.4198519325089563,0.4114285737276077,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),residue_head,0.6235827664399093,0.1457021283793451,0.1199999973177909,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),attention_weights,0.4885487528344671,0.1191206785844097,0.1599999964237213,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),integrated_gradients,0.4549659863945579,0.1069652712696921,0.0933333337306976,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,MTL (06 top1_unfrozen),random_mean,0.4983650793650793,0.1203095525343214,0.1097333332151174,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),residue_head,0.5861823361823362,0.5829550085135142,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),attention_weights,0.4145299145299145,0.4566753407470825,0.4166666567325592,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),integrated_gradients,0.4978632478632478,0.4557830228503765,0.4722222089767456,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0J2,75,0.48,36,MTL (06 top1_unfrozen),random_mean,0.4988319088319089,0.5023016590150265,0.4763888901472091,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),residue_head,0.4353674540682414,0.1747516419309235,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),attention_weights,0.3559711286089239,0.1220359854421081,0.0833333358168602,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),integrated_gradients,0.3694225721784777,0.1233126175693308,0.0416666679084301,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AFB3,151,0.1589403973509933,24,MTL (06 top1_unfrozen),random_mean,0.4982808398950131,0.1850014567709748,0.1595833339914679,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),residue_head,0.6639455782312925,0.5950748066108331,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),attention_weights,0.4027210884353742,0.3145051876279486,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),integrated_gradients,0.4034013605442177,0.3400500312690644,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6W8,79,0.379746835443038,30,MTL (06 top1_unfrozen),random_mean,0.4943061224489796,0.4047168490643635,0.366000008136034,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),residue_head,0.592831541218638,0.1935572584724771,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),attention_weights,0.4028673835125448,0.1413503397111672,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),integrated_gradients,0.5003584229390681,0.149020191001793,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7B0S9,108,0.1388888888888889,15,MTL (06 top1_unfrozen),random_mean,0.4995197132616487,0.178209007757758,0.1420000052452087,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),residue_head,0.3374117647058823,0.0473660762058693,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),attention_weights,0.5899607843137256,0.0775693181281057,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),integrated_gradients,0.3210196078431373,0.0460343076410864,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),random_mean,0.4917901960784313,0.0742557364264243,0.0586666689068079,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),residue_head,0.5760869565217391,0.1604136601657163,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),attention_weights,0.4210144927536232,0.1204418170516801,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),integrated_gradients,0.4492753623188406,0.1437967702102729,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),random_mean,0.4903840579710145,0.1712774007134354,0.1313333391398191,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),residue_head,0.5591194968553459,0.4181450372955409,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),attention_weights,0.5490566037735849,0.4200742515370826,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),integrated_gradients,0.1962264150943396,0.2452925719343333,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),random_mean,0.5025849056603774,0.3981592117943016,0.3703333409130573,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),residue_head,0.6309636650868878,0.0459223802542628,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),attention_weights,0.3377567140600315,0.0258491151129927,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),integrated_gradients,0.5276461295418642,0.0395063872969904,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),random_mean,0.5037124802527646,0.0486629670404535,0.0360000018775463,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),residue_head,0.7858585858585858,0.1760461405487674,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),attention_weights,0.4307070707070707,0.0733773277486724,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),integrated_gradients,0.6383838383838384,0.1652881514692847,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),random_mean,0.5067676767676769,0.1118158059431811,0.0926666704565286,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (06 top1_unfrozen),residue_head,0.5431848852901485,0.4113452314924644,0.2692307829856872,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (06 top1_unfrozen),attention_weights,0.4831309041835357,0.2975187376197821,0.2692307829856872,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (06 top1_unfrozen),integrated_gradients,0.1862348178137652,0.20386408513663,0.0769230797886848,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q2KN26,83,0.3132530120481928,26,MTL (06 top1_unfrozen),random_mean,0.5047435897435899,0.3551104082823224,0.3188461624085903,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P28744,392,0.1224489795918367,48,MTL (06 top1_unfrozen),residue_head,0.4453730620155038,0.1091994956844473,0.0833333358168602,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P28744,392,0.1224489795918367,48,MTL (06 top1_unfrozen),attention_weights,0.5903585271317829,0.1540124110724192,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P28744,392,0.1224489795918367,48,MTL (06 top1_unfrozen),integrated_gradients,0.3935925387596899,0.1052577748536532,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P28744,392,0.1224489795918367,48,MTL (06 top1_unfrozen),random_mean,0.4995233769379845,0.1356023325274883,0.1220833326503634,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A140KPR6,343,0.4489795918367347,154,MTL (06 top1_unfrozen),residue_head,0.424104995533567,0.4117435979622226,0.3961038887500763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A140KPR6,343,0.4489795918367347,154,MTL (06 top1_unfrozen),attention_weights,0.4878032020889164,0.4519778996502685,0.4285714328289032,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A140KPR6,343,0.4489795918367347,154,MTL (06 top1_unfrozen),integrated_gradients,0.543255686112829,0.5026262495969736,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A140KPR6,343,0.4489795918367347,154,MTL (06 top1_unfrozen),random_mean,0.4998158455301312,0.4579727050128723,0.4503246754407882,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A1KXH6,219,0.136986301369863,30,MTL (06 top1_unfrozen),residue_head,0.6634920634920635,0.2448663567244409,0.233333334326744,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A1KXH6,219,0.136986301369863,30,MTL (06 top1_unfrozen),attention_weights,0.4915343915343915,0.1441010791698287,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A1KXH6,219,0.136986301369863,30,MTL (06 top1_unfrozen),integrated_gradients,0.2629629629629629,0.0903801432048605,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A1KXH6,219,0.136986301369863,30,MTL (06 top1_unfrozen),random_mean,0.4984673721340388,0.1553456019003677,0.1356666709110141,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6Y1G3,132,0.1136363636363636,15,MTL (06 top1_unfrozen),residue_head,0.7407407407407407,0.2333686659761663,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6Y1G3,132,0.1136363636363636,15,MTL (06 top1_unfrozen),attention_weights,0.4615384615384615,0.1139044581846466,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6Y1G3,132,0.1136363636363636,15,MTL (06 top1_unfrozen),integrated_gradients,0.4558404558404558,0.1029741801640458,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6Y1G3,132,0.1136363636363636,15,MTL (06 top1_unfrozen),random_mean,0.4984900284900284,0.1404401928133704,0.1040000040829181,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A482J3M1,844,0.0770142180094786,65,MTL (06 top1_unfrozen),residue_head,0.8486027451367631,0.2674077156349652,0.2461538463830948,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A482J3M1,844,0.0770142180094786,65,MTL (06 top1_unfrozen),attention_weights,0.334017971758665,0.0543538458534948,0.0307692307978868,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A482J3M1,844,0.0770142180094786,65,MTL (06 top1_unfrozen),integrated_gradients,0.5134985681840625,0.0742109480611607,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A482J3M1,844,0.0770142180094786,65,MTL (06 top1_unfrozen),random_mean,0.497564332971265,0.0825597524077316,0.0736923088412731,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6XZL9,125,0.184,23,MTL (06 top1_unfrozen),residue_head,0.6875532821824382,0.293856732065512,0.2173912972211837,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6XZL9,125,0.184,23,MTL (06 top1_unfrozen),attention_weights,0.2864450127877238,0.1302454969548879,0.0434782616794109,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6XZL9,125,0.184,23,MTL (06 top1_unfrozen),integrated_gradients,0.2297527706734868,0.1201046246398999,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6XZL9,125,0.184,23,MTL (06 top1_unfrozen),random_mean,0.5069906223358909,0.2138512047222514,0.1843478243052959,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A5X5X4,155,0.1935483870967742,30,MTL (06 top1_unfrozen),residue_head,0.7981333333333333,0.4892857355568609,0.5,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A5X5X4,155,0.1935483870967742,30,MTL (06 top1_unfrozen),attention_weights,0.3984,0.1625160783946797,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A5X5X4,155,0.1935483870967742,30,MTL (06 top1_unfrozen),integrated_gradients,0.2730666666666667,0.1320545776928097,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A5X5X4,155,0.1935483870967742,30,MTL (06 top1_unfrozen),random_mean,0.495848,0.2180122932066343,0.1923333381861448,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A6P6YJM8,536,0.0279850746268656,15,MTL (06 top1_unfrozen),residue_head,0.7930902111324376,0.1162929194395212,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
