accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json,model_family
K7AKA2,455,0.06593406593406594,30,integrated_gradients,0.3210196078431373,0.046034307641086444,0.0,"[15.353246688842773,10.678397178649902,11.674400329589844,2.737051486968994,3.472395896911621,4.048456192016602,4.63714599609375,3.684441089630127,8.127164840698242,3.1795616149902344,4.430828094482422,3.1061418056488037,3.612694501876831,3.3649473190307617,2.2552881240844727,1.7365590333938599,3.230712890625,3.7086105346679688,2.4316375255584717,2.605292797088623,3.7660322189331055,4.222940921783447,4.234928607940674,2.190890073776245,4.84345817565918,3.772934913635254,2.983743667602539,2.3937392234802246,3.5084176063537598,2.202399253845215,3.2869033813476562,3.510087013244629,2.0192646980285645,1.7746117115020752,2.6706032752990723,2.9269580841064453,2.715731620788574,1.719610571861267,1.3975989818572998,1.495786190032959,1.295401692390442,1.98636794090271,1.8926812410354614,2.5515365600585938,1.4444432258605957,2.233247756958008,1.2963933944702148,2.38729190826416,2.0017240047454834,0.9186955094337463,1.6021181344985962,1.526066780090332,3.291469097137451,4.002796173095703,2.279229164123535,1.6328942775726318,1.400420904159546,1.607574701309204,1.5098469257354736,0.9820624589920044,1.2958143949508667,1.7254350185394287,1.6516284942626953,1.7003120183944702,3.01169753074646,1.8972914218902588,2.1998753547668457,1.0436915159225464,0.9783294796943665,0.8539093732833862,2.1863315105438232,1.1495671272277832,0.95098477602005,1.828985333442688,1.7002074718475342,1.129009485244751,1.9185112714767456,2.6314947605133057,1.3599872589111328,1.8750263452529907,1.3346396684646606,1.6846086978912354,1.247610092163086,3.1068766117095947,1.1313202381134033,1.9755417108535767,3.1450676918029785,1.585932731628418,1.035834550857544,1.888765811920166,1.7608414888381958,1.318877935409546,1.0876555442810059,1.0763438940048218,2.0557565689086914,1.207113265991211,1.5850324630737305,1.1821562051773071,1.0996284484863281,1.9972898960113525,1.0454334020614624,1.9121546745300293,1.246110200881958,2.7405853271484375,1.1506266593933105,3.46559476852417,1.4150091409683228,1.3126516342163086,1.3351421356201172,1.0599584579467773,1.4438073635101318,1.1126694679260254,1.8839887380599976,1.0305330753326416,1.3411750793457031,0.8431580066680908,1.3052564859390259,0.883173406124115,0.9080474376678467,1.3427529335021973,0.7963013648986816,1.5531175136566162,0.9580413103103638,0.890089213848114,3.5690269470214844,0.8231174945831299,0.9969133138656616,0.9339643120765686,0.6168654561042786,1.3943463563919067,1.0325884819030762,1.3810837268829346,1.0517536401748657,1.0574307441711426,1.2164312601089478,1.354616403579712,1.4969844818115234,1.84995698928833,1.1448570489883423,1.4599641561508179,1.9835435152053833,1.0657784938812256,0.9643362760543823,0.9507449865341187,1.3187055587768555,1.8484656810760498,1.202925682067871,1.4718295335769653,1.0150731801986694,3.055130958557129,0.8746370077133179,1.1990809440612793,1.5521219968795776,1.3351000547409058,1.06640625,1.1703028678894043,1.525099754333496,1.3960864543914795,1.254612922668457,1.0826669931411743,1.476759672164917,1.0640411376953125,1.2348706722259521,1.3158884048461914,1.3280540704727173,0.9046527147293091,0.9353843331336975,0.9508728981018066,1.04447340965271,0.9640705585479736,3.062453508377075,0.7770150303840637,1.0196070671081543,1.0465800762176514,1.0540580749511719,1.1729801893234253,0.9334195852279663,1.3346071243286133,1.3169641494750977,1.3527776002883911,2.1735453605651855,1.727449655532837,0.8953092694282532,1.1913304328918457,0.9134292006492615,0.9251552820205688,0.8258081674575806,0.530163586139679,1.57614004611969,1.5542064905166626,0.8713339567184448,0.9935440421104431,0.5386631488800049,0.9345459938049316,0.8192770481109619,1.0653531551361084,1.3145644664764404,1.0464321374893188,1.0179519653320312,1.208067536354065,0.9159504175186157,0.6617674827575684,2.8529956340789795,0.7866641283035278,1.1778655052185059,0.9348076581954956,1.2959295511245728,0.5852149724960327,1.0486719608306885,0.703188419342041,1.244309425354004,0.9736053347587585,1.0494229793548584,1.292889952659607,1.352726697921753,0.9730637073516846,1.2179110050201416,1.729038953781128,1.2195100784301758,0.9467065930366516,0.7213855981826782,0.7032185196876526,1.0875179767608643,0.8384417295455933,1.1422761678695679,1.072845458984375,0.7278952598571777,1.2715750932693481,1.5483646392822266,1.0379389524459839,0.8691845536231995,1.3291059732437134,0.9145753383636475,0.9231566190719604,0.8490354418754578,0.9694506525993347,0.846945583820343,1.6015921831130981,1.7740213871002197,1.02556574344635,1.0649734735488892,1.268751621246338,2.127060651779175,1.0242127180099487,0.9110202789306641,1.2093844413757324,0.8169989585876465,0.9758780598640442,1.236088752746582,1.005181908607483,0.5990232229232788,1.247314214706421,0.9855947494506836,1.3792985677719116,1.0314234495162964,2.0385196208953857,0.8892138600349426,1.1452257633209229,0.9930468797683716,0.9262254238128662,0.8520244359970093,0.9483106732368469,1.1162593364715576,0.9321154356002808,2.307612419128418,1.7302820682525635,1.5324265956878662,1.486814260482788,0.8909531831741333,0.999787449836731,1.3614286184310913,1.323686122894287,1.2075114250183105,1.2123322486877441,0.9298678636550903,1.774728775024414,0.8089532852172852,0.7215781807899475,0.985999584197998,1.471146583557129,1.5807878971099854,0.774394154548645,1.0629994869232178,0.6984082460403442,0.8706770539283752,1.8541455268859863,0.7445061206817627,0.9171047806739807,1.0163029432296753,0.9075814485549927,0.8105829954147339,0.8482042551040649,0.8326360583305359,0.5541744232177734,0.55061274766922,0.6924631595611572,1.2198290824890137,1.3154081106185913,0.92421555519104,1.8151297569274902,0.8602626919746399,0.6612374782562256,0.8847832083702087,1.063562273979187,1.1296789646148682,0.9742190837860107,0.8836991190910339,1.0211137533187866,0.9000518918037415,1.0487545728683472,1.0675870180130005,1.6443254947662354,0.8659493923187256,1.1487809419631958,0.754248857498169,1.5292032957077026,1.7828083038330078,1.754958152770996,1.356520414352417,1.8538979291915894,1.4577465057373047,1.6653766632080078,1.56467604637146,1.685681700706482,1.7805368900299072,2.030217170715332,1.4317021369934082,1.299320101737976,1.969622254371643,1.6480345726013184,1.5177621841430664,2.290513277053833,2.2055587768554688,1.659927248954773,1.3328330516815186,1.2629907131195068,1.0450632572174072,1.346437692642212,2.120490312576294,0.9797916412353516,0.6789958477020264,0.7892428636550903,1.0440845489501953,0.9795926809310913,1.9707810878753662,0.8579825162887573,0.9825382828712463,0.9622952342033386,0.8239483833312988,1.8373574018478394,1.0835109949111938,1.1009113788604736,1.6703020334243774,0.8182748556137085,0.7375314235687256,0.691940188407898,1.4781484603881836,1.072328805923462,1.0404372215270996,2.034562826156616,0.7673964500427246,0.8966640830039978,1.4935753345489502,0.8497096300125122,1.0386438369750977,0.8747884631156921,1.1877450942993164,1.42677903175354,1.1234815120697021,0.8795490264892578,1.0089191198349,1.5717300176620483,2.0818610191345215,1.2024884223937988,1.7250237464904785,1.3659100532531738,1.8785066604614258,1.4992074966430664,1.5026500225067139,0.9251394867897034,1.0666800737380981,0.8314433693885803,1.5200278759002686,1.2445250749588013,0.92545485496521,1.4960620403289795,1.067468285560608,1.1419765949249268,1.8891093730926514,0.8293518424034119,0.8818032741546631,1.1225887537002563,1.726340651512146,1.903123378753662,1.4904072284698486,0.9365891218185425,1.5295100212097168,1.2182693481445312,1.410033941268921,0.8919417858123779,0.9230322241783142,1.491376519203186,0.9018402099609375,1.4169846773147583,1.3451309204101562,0.9229943752288818,1.2495423555374146,1.3462345600128174,1.8619011640548706,1.188056468963623,1.8949339389801025,1.144834280014038,0.8022967576980591,1.7032220363616943,0.9922928214073181,0.870189905166626,0.9332882761955261,0.974968433380127,1.740138053894043,1.02665376663208,1.4845466613769531,0.8489874601364136,0.9056768417358398,1.5965614318847656,0.9840278625488281,1.2767325639724731,1.5117707252502441,1.0158134698867798,1.5335566997528076,1.877288818359375,1.1324326992034912,1.9266276359558105,1.0293991565704346,1.4095616340637207,1.5876476764678955,0.9294893741607666,0.9910659193992615,0.9006117582321167,1.1584599018096924,1.0273371934890747,0.780638575553894,1.093327522277832,0.9238858222961426,0.965043306350708,0.6917970180511475,0.8494727611541748,0.7663286924362183,1.1168220043182373,0.9398469924926758,1.2366888523101807,0.8446286916732788,0.7614584565162659,1.0139024257659912,1.0001033544540405,1.126495361328125]",MTL (06 top1_unfrozen)
K7AKA2,455,0.06593406593406594,30,occlusion,0.42839215686274507,0.06335313476472741,0.03333333507180214,,MTL (06 top1_unfrozen)
K7AKA2,455,0.06593406593406594,30,random_mean,0.49179019607843133,0.07425573642642438,0.0586666689068079,,MTL (06 top1_unfrozen)
K6ZY75,107,0.14018691588785046,15,residue_head,0.5760869565217391,0.1604136601657163,0.06666667014360428,,MTL (06 top1_unfrozen)
K6ZY75,107,0.14018691588785046,15,attention_weights,0.4210144927536232,0.12044181705168011,0.0,,MTL (06 top1_unfrozen)
K6ZY75,107,0.14018691588785046,15,integrated_gradients,0.4492753623188406,0.14379677021027296,0.13333334028720856,"[41.844520568847656,30.462890625,16.492311477661133,13.154324531555176,9.706962585449219,22.257835388183594,10.24087905883789,19.5552978515625,13.636609077453613,10.027562141418457,8.41875171661377,7.265881061553955,8.287686347961426,15.179101943969727,7.094601154327393,8.876063346862793,7.0308661460876465,8.642135620117188,7.44722843170166,7.96762752532959,15.926772117614746,5.119549751281738,5.258930206298828,12.496932983398438,12.08244514465332,7.530281066894531,6.545769214630127,6.7770280838012695,8.313359260559082,6.200080871582031,11.132451057434082,6.917759895324707,4.617483139038086,9.233240127563477,8.590372085571289,8.20997428894043,6.5009307861328125,6.748310089111328,10.429191589355469,5.351998805999756,14.232934951782227,9.992929458618164,12.866941452026367,7.939330577850342,5.684927463531494,5.501718521118164,5.6999969482421875,9.347177505493164,6.819232940673828,3.6280345916748047,3.131962776184082,8.06341552734375,4.048862934112549,9.987222671508789,6.602262020111084,10.023527145385742,17.73409080505371,7.431729316711426,17.186981201171875,8.901262283325195,11.732282638549805,15.299561500549316,12.576109886169434,7.582700252532959,11.147722244262695,10.369186401367188,18.77254867553711,5.872875690460205,8.077723503112793,4.261280059814453,5.331410884857178,5.300912857055664,6.027178764343262,7.520152568817139,6.748641014099121,5.993958950042725,8.307727813720703,5.8299078941345215,5.185249328613281,6.33848762512207,6.3501296043396,6.173641204833984,5.73561954498291,6.173915863037109,4.508885860443115,4.455126762390137,4.202846527099609,6.884478569030762,3.308600664138794,7.730257034301758,4.353548526763916,6.1042327880859375,7.620822906494141,6.03368616104126,5.899895668029785,4.816155433654785,5.222396373748779,5.049450874328613,4.855274200439453,6.809906959533691,5.636599540710449,5.377233505249023,4.978179454803467,3.63295841217041,5.621433258056641,6.881152153015137,20.917396545410156]",MTL (06 top1_unfrozen)
K6ZY75,107,0.14018691588785046,15,occlusion,0.618840579710145,0.19654466731036657,0.20000000298023224,,MTL (06 top1_unfrozen)
K6ZY75,107,0.14018691588785046,15,random_mean,0.49038405797101453,0.1712774007134354,0.13133333913981915,,MTL (06 top1_unfrozen)
K6Z6R1,83,0.3614457831325301,30,residue_head,0.5591194968553459,0.4181450372955409,0.4333333373069763,,MTL (06 top1_unfrozen)
K6Z6R1,83,0.3614457831325301,30,attention_weights,0.5490566037735849,0.4200742515370826,0.4333333373069763,,MTL (06 top1_unfrozen)
K6Z6R1,83,0.3614457831325301,30,integrated_gradients,0.1962264150943396,0.24529257193433335,0.06666667014360428,"[68.89517211914062,50.47465515136719,25.117355346679688,20.124378204345703,14.208011627197266,20.278079986572266,12.394460678100586,12.727251052856445,14.016185760498047,12.876226425170898,10.233248710632324,16.516613006591797,22.68586540222168,13.694515228271484,16.462146759033203,14.643205642700195,11.320415496826172,22.188440322875977,21.016796112060547,17.971908569335938,13.961126327514648,18.6452579498291,16.27964210510254,18.5484619140625,10.146547317504883,9.814851760864258,14.261419296264648,12.453744888305664,22.98992919921875,12.88334846496582,9.8183012008667,10.740710258483887,14.752951622009277,13.83122444152832,9.094892501831055,11.853519439697266,11.84111213684082,13.9779634475708,10.653406143188477,8.770763397216797,11.89072322845459,9.178895950317383,11.323413848876953,14.951663970947266,13.388082504272461,11.937047958374023,15.941241264343262,12.705524444580078,11.615755081176758,11.23477554321289,15.383963584899902,8.408119201660156,10.970182418823242,13.180760383605957,15.904070854187012,14.560710906982422,12.78912353515625,12.265497207641602,14.80897331237793,13.000246047973633,8.911571502685547,9.581979751586914,12.949050903320312,8.758122444152832,11.06698989868164,8.775911331176758,7.887392044067383,8.049994468688965,7.955187797546387,9.258918762207031,7.996025085449219,9.091748237609863,8.946456909179688,7.210056781768799,13.245370864868164,20.97956085205078,6.871318340301514,9.234092712402344,6.55692720413208,9.178977966308594,14.090188980102539,16.81578254699707,22.578693389892578]",MTL (06 top1_unfrozen)
K6Z6R1,83,0.3614457831325301,30,occlusion,0.32767295597484275,0.3077955762115932,0.1666666716337204,,MTL (06 top1_unfrozen)
K6Z6R1,83,0.3614457831325301,30,random_mean,0.5025849056603774,0.39815921179430164,0.3703333409130573,,MTL (06 top1_unfrozen)
K7AEU1,437,0.034324942791762014,15,residue_head,0.6309636650868878,0.045922380254262846,0.0,,MTL (06 top1_unfrozen)
K7AEU1,437,0.034324942791762014,15,attention_weights,0.33775671406003155,0.025849115112992753,0.0,,MTL (06 top1_unfrozen)
K7AEU1,437,0.034324942791762014,15,integrated_gradients,0.5276461295418642,0.03950638729699048,0.0,"[12.28367805480957,5.175565719604492,7.180063247680664,3.662868022918701,6.260891437530518,3.289038896560669,5.295770645141602,3.463132619857788,3.776284694671631,3.467251777648926,3.205859422683716,2.7505714893341064,2.529693126678467,3.2967967987060547,2.620467185974121,2.6384730339050293,2.306558132171631,2.767949104309082,2.735889434814453,3.291814088821411,2.7201015949249268,3.125155448913574,2.3234310150146484,6.988155364990234,11.133499145507812,2.3705191612243652,1.7128148078918457,2.1367669105529785,5.055203437805176,2.5433647632598877,5.3850555419921875,3.099482536315918,2.539379119873047,2.501115560531616,3.4387121200561523,2.5298681259155273,2.026853084564209,3.276541233062744,1.846315860748291,3.8284831047058105,1.6760363578796387,2.0291759967803955,2.0648303031921387,2.8783249855041504,2.9408717155456543,2.096200942993164,1.8921252489089966,1.766588568687439,1.9230284690856934,2.353546380996704,2.2891623973846436,1.5364893674850464,2.3478190898895264,1.4988665580749512,2.3880515098571777,2.381516456604004,2.1865274906158447,1.8961782455444336,1.5283136367797852,1.6675838232040405,2.778017044067383,2.999673843383789,3.0076942443847656,2.5112273693084717,2.4820094108581543,2.26059627532959,2.3071656227111816,4.06109094619751,4.3213701248168945,1.7190794944763184,1.9207608699798584,1.7880613803863525,1.6958142518997192,1.7735527753829956,2.1339449882507324,2.271277666091919,3.0472540855407715,5.745298862457275,2.9724512100219727,5.657809734344482,7.004606246948242,2.4640212059020996,5.073814392089844,5.675271987915039,2.527096748352051,6.151048183441162,4.191723823547363,8.35354232788086,8.318927764892578,8.053799629211426,8.32683277130127,7.152187347412109,6.6020827293396,3.8472838401794434,6.905218124389648,2.3501181602478027,3.1109747886657715,4.12094783782959,2.55308198928833,4.598638534545898,1.586809515953064,2.8784728050231934,1.616694688796997,3.616326332092285,3.721388339996338,3.5206496715545654,2.750429153442383,1.8861033916473389,5.136960506439209,3.103553295135498,4.4847564697265625,1.8162810802459717,2.292440176010132,1.6560394763946533,3.5440971851348877,4.472896575927734,1.1785430908203125,1.436784029006958,2.065225124359131,1.8241069316864014,1.9857341051101685,2.1665163040161133,1.9838271141052246,1.0232163667678833,4.041502952575684,2.498094081878662,1.769031286239624,0.970992922782898,1.6390368938446045,1.447582483291626,1.8713425397872925,2.0053796768188477,2.8952431678771973,1.299677848815918,1.6903283596038818,3.2343432903289795,1.3358997106552124,3.16709041595459,1.6917953491210938,1.6722097396850586,2.307771921157837,2.1697006225585938,2.526212453842163,1.8528897762298584,2.4928276538848877,1.4875556230545044,1.8599498271942139,1.7277770042419434,1.6541390419006348,2.557131290435791,2.66139817237854,1.4549182653427124,1.7201703786849976,2.6559371948242188,1.1057829856872559,1.1023306846618652,2.6233103275299072,2.4883031845092773,2.6952247619628906,1.566896915435791,1.9047362804412842,1.5582716464996338,1.071973443031311,3.318169593811035,1.5419481992721558,1.0957190990447998,1.5264593362808228,1.6023433208465576,1.7951078414916992,2.3442463874816895,1.1820837259292603,1.4357095956802368,1.5985521078109741,2.739518880844116,2.1313018798828125,1.7013475894927979,2.6985294818878174,1.629718542098999,2.313338041305542,1.2840197086334229,2.2763450145721436,1.7778394222259521,3.1101365089416504,2.017106056213379,1.6078252792358398,1.617772102355957,1.8066688776016235,1.1748870611190796,1.6161783933639526,1.5474495887756348,1.5361700057983398,2.418400764465332,1.5647810697555542,1.817770004272461,1.4312676191329956,1.933152198791504,2.7285876274108887,1.273275375366211,2.894371747970581,2.3852434158325195,1.7908949851989746,1.8438925743103027,1.1725358963012695,1.3114585876464844,1.9238264560699463,1.3948993682861328,2.114403247833252,1.4742422103881836,3.89797306060791,2.46956729888916,1.4318499565124512,1.8839585781097412,1.2194621562957764,2.291849374771118,1.355485200881958,1.2553794384002686,1.2082253694534302,1.546415090560913,1.2610191106796265,1.7069597244262695,1.1482853889465332,1.020420789718628,1.700219988822937,1.9008638858795166,1.5492947101593018,4.477875709533691,1.0248448848724365,2.2272186279296875,1.0159858465194702,1.1947416067123413,1.6146726608276367,1.5004463195800781,1.343825101852417,1.0320236682891846,1.2441967725753784,1.6364564895629883,1.9396560192108154,1.9765807390213013,2.1482203006744385,2.067758321762085,2.496924877166748,2.4720466136932373,2.2301106452941895,1.6709764003753662,1.748932123184204,1.1272636651992798,1.1692684888839722,2.1188244819641113,1.576302170753479,0.9893863201141357,2.088036298751831,1.5339128971099854,2.1569814682006836,1.2242717742919922,1.5785551071166992,1.4853236675262451,1.3440053462982178,1.6902137994766235,2.4728214740753174,2.548854112625122,1.08031165599823,1.4219651222229004,1.7188198566436768,1.0219427347183228,1.653247356414795,1.8150843381881714,1.303223967552185,1.251052737236023,1.6641768217086792,0.939656138420105,0.9116705060005188,1.180683970451355,1.3390321731567383,1.503152847290039,1.292825698852539,1.2130080461502075,1.031896948814392,1.2652854919433594,2.0312681198120117,1.1166133880615234,1.3801937103271484,1.7189233303070068,0.9688889384269714,0.9900116920471191,1.4772040843963623,2.10660457611084,1.2893712520599365,1.6525148153305054,2.131605386734009,1.1639389991760254,2.4251725673675537,1.2490897178649902,1.085263729095459,1.0007529258728027,1.9663927555084229,1.5909841060638428,1.716875672340393,1.128635287284851,1.1630781888961792,1.6099283695220947,1.03323233127594,0.9196827411651611,1.1567323207855225,1.0643441677093506,1.6070959568023682,1.482912540435791,1.149839997291565,1.2347216606140137,1.1493861675262451,1.3678677082061768,2.1457486152648926,2.0926220417022705,1.7020519971847534,0.8792545199394226,1.3363635540008545,2.2436513900756836,1.067107081413269,1.2536728382110596,1.5416648387908936,1.4516229629516602,1.2913599014282227,1.6387722492218018,1.0911784172058105,1.1258118152618408,2.4545063972473145,1.3505316972732544,0.6982283592224121,1.1148637533187866,2.220555305480957,1.1496837139129639,1.1153233051300049,1.0097014904022217,1.7884297370910645,0.8892747163772583,0.8479323387145996,1.9060938358306885,0.8729248046875,1.074473261833191,1.403571605682373,0.7875431776046753,0.878838300704956,0.8684836626052856,1.9851583242416382,0.9336001873016357,0.9677026271820068,1.8014246225357056,0.9874036312103271,0.9544088244438171,1.0542190074920654,1.062232255935669,0.9806480407714844,0.8551124334335327,0.8976651430130005,1.7938809394836426,2.515381336212158,1.3500261306762695,1.46282958984375,1.010434627532959,1.475219964981079,1.0375590324401855,1.367751121520996,1.2457656860351562,1.572195053100586,0.8101112842559814,1.1240239143371582,2.0173287391662598,1.16386079788208,1.0361049175262451,1.2533206939697266,1.2128220796585083,1.084010362625122,1.0234673023223877,1.2638535499572754,0.767464280128479,1.8528121709823608,1.621468424797058,1.4271107912063599,1.0112829208374023,0.798912525177002,0.9323991537094116,0.9548823833465576,1.4810535907745361,0.978020429611206,1.3106658458709717,2.292088747024536,2.1108038425445557,1.4958202838897705,2.029954195022583,1.6378599405288696,0.9912579655647278,1.721736192703247,1.1680169105529785,1.1342347860336304,1.4465954303741455,1.098625659942627,1.444793939590454,1.6080859899520874,1.1873804330825806,0.7868539094924927,0.985725998878479,1.567222237586975,0.7952073812484741,1.14146089553833,1.1222518682479858,2.433072090148926,1.2457282543182373,0.9207369089126587,0.9089155197143555,1.0356520414352417,1.0932636260986328,0.8375695943832397,1.4542380571365356,0.8449544906616211,1.2514233589172363,1.9633992910385132,0.77459716796875,0.9363766312599182,0.9300106763839722,0.9936500787734985,2.2972474098205566,1.325009822845459,1.952089786529541,1.3353407382965088,1.3802378177642822,1.288204550743103,1.5272642374038696,2.6986465454101562,2.543537139892578,1.633258581161499,1.4629852771759033,1.4577293395996094,1.4469971656799316,2.0048024654388428,1.8252394199371338,1.3939517736434937,2.161560297012329,1.907565951347351]",MTL (06 top1_unfrozen)
