accession,seq_len,epitope_density,n_epitope_residues,model_family,method,label_variant,auroc,auprc,precision_at_k,source_probe_rows_path
K6Z7P7,238,0.1260504201680672,30,Baseline (04),attention_weights,original,0.3557692307692308,0.0937383317008128,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),attention_weights,scrambled,0.4366987179487179,0.1343441248671355,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),integrated_gradients,original,0.5612179487179487,0.1400907870030644,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),integrated_gradients,scrambled,0.5365384615384615,0.1482843725132677,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),gradient_x_input,original,0.4076923076923077,0.1065251477091528,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),gradient_x_input,scrambled,0.4916666666666667,0.1391499663087106,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),smoothgrad_ig,original,0.5612179487179487,0.1391982786735039,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),smoothgrad_ig,scrambled,0.5746794871794871,0.1642358712474966,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),occlusion,original,0.6084134615384615,0.2088791497802166,0.3000000119209289,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),occlusion,scrambled,0.4614583333333333,0.1109142502069804,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),random_mean,original,0.4946939102564102,0.1422060279688552,0.1223333372548222,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z7P7,238,0.1260504201680672,30,Baseline (04),random_mean,scrambled,0.499125,0.1417722591265016,0.1226666707545518,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),attention_weights,original,0.3948752228163992,0.1072741335351752,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),attention_weights,scrambled,0.4563725490196078,0.1392657906268918,0.1500000059604644,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),integrated_gradients,original,0.5404634581105169,0.1530241570193558,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),integrated_gradients,scrambled,0.5423351158645277,0.1746058706575218,0.2166666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),gradient_x_input,original,0.5215686274509804,0.145490507410661,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),gradient_x_input,scrambled,0.5867647058823529,0.1948359462792549,0.233333334326744,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),smoothgrad_ig,original,0.538680926916221,0.1521450414641993,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),smoothgrad_ig,scrambled,0.5596702317290553,0.1680882450845364,0.1833333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),occlusion,original,0.4822638146167558,0.1377992933392715,0.116666667163372,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),occlusion,scrambled,0.4381461675579323,0.1313469641060989,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),random_mean,original,0.4948533868092691,0.146333411602407,0.1308333370275795,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z6I9,434,0.1382488479262673,60,Baseline (04),random_mean,scrambled,0.4959817290552585,0.1454961434082431,0.1293333372473716,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),attention_weights,original,0.479047619047619,0.6871790118791441,0.6800000071525574,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),attention_weights,scrambled,0.6285714285714286,0.7612679096078171,0.7799999713897705,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),integrated_gradients,original,0.3380952380952381,0.6087648307698356,0.6600000262260437,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),integrated_gradients,scrambled,0.4390476190476191,0.6696185076709958,0.6800000071525574,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),gradient_x_input,original,0.5514285714285715,0.7275487466728993,0.7200000286102295,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),gradient_x_input,scrambled,0.5552380952380953,0.7965203940054886,0.7200000286102295,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),smoothgrad_ig,original,0.3485714285714286,0.6121691972603099,0.6600000262260437,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),smoothgrad_ig,scrambled,0.6371428571428572,0.7528004341405381,0.7799999713897705,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),occlusion,original,0.3733333333333333,0.6533471564276319,0.6399999856948853,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),occlusion,scrambled,0.6723809523809524,0.816582929261912,0.7799999713897705,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),random_mean,original,0.5076571428571429,0.7243193205995918,0.7054000061750412,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6ZY35,71,0.704225352112676,50,Baseline (04),random_mean,scrambled,0.4968285714285715,0.7157635119278845,0.7032000070810318,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),attention_weights,original,0.2221445221445221,0.1106839112777059,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),attention_weights,scrambled,0.5282051282051282,0.1978355360203376,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),integrated_gradients,original,0.4219114219114219,0.165700742759982,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),integrated_gradients,scrambled,0.4498834498834499,0.1986848449314261,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),gradient_x_input,original,0.413053613053613,0.1620434542976475,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),gradient_x_input,scrambled,0.534965034965035,0.1997599779852006,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),smoothgrad_ig,original,0.4114219114219113,0.1632297565660605,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),smoothgrad_ig,scrambled,0.5193473193473193,0.2098345401471699,0.233333334326744,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),occlusion,original,0.479020979020979,0.1759497981659324,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),occlusion,scrambled,0.467132867132867,0.1754822049771661,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),random_mean,original,0.5118951048951049,0.2052629777690845,0.1816666712611913,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFF4,173,0.1734104046242774,30,Baseline (04),random_mean,scrambled,0.4983706293706293,0.1946828047746937,0.1716666709259152,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),attention_weights,original,0.3466492980170791,0.3289191383658154,0.2755101919174194,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),attention_weights,scrambled,0.5456650745404545,0.4515626849852287,0.4795918464660644,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),integrated_gradients,original,0.4696772325951657,0.3872629519954398,0.3979591727256775,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),integrated_gradients,scrambled,0.4804602692140686,0.3924784604540156,0.3877550959587097,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),gradient_x_input,original,0.4633087277464177,0.3895533363568815,0.3877550959587097,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),gradient_x_input,scrambled,0.5434939933420178,0.4511782896453324,0.4489795863628387,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),smoothgrad_ig,original,0.475177304964539,0.3923176085994678,0.4183673560619354,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),smoothgrad_ig,scrambled,0.5610073816760747,0.452643039335288,0.4591836631298065,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),occlusion,original,0.4452887537993921,0.3836143760153443,0.3775510191917419,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),occlusion,scrambled,0.4669995657837603,0.3992719295664653,0.3571428656578064,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),random_mean,original,0.5054769141699232,0.4231591539347686,0.4141836756467819,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K6Z707,239,0.4100418410041841,98,Baseline (04),random_mean,scrambled,0.5007747141409755,0.4216340577712019,0.4114285719394683,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,Baseline (04),attention_weights,original,0.4961451247165533,0.1187651424075349,0.1466666609048843,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
K7AFJ3,663,0.1131221719457013,75,Baseline (04),attention_weights,scrambled,0.5163718820861678,0.1335645605713724,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
